MAKE,MODEL,MYR,OL,OW,OH ,WB,CW ,A,B,C,D,E,F,G,TWF,TWR ,WDIST,YEAR,CATEGORY
MINI,JOHN COOPER WORKS ALL4 COUNTRYMAN 4 DR SUV,11,410,179,156,260,1480,107,135,37,84,102,76,74,153,156,58/42,2013,suv
MITSUBISHI,OUTLANDER 4DR SUV AWD ES,10,467,180,168,267,1600,119,174,38,85,123,99,101,154,154,55/45,2013,suv
MITSUBISHI,OUTLANDER 4DR SUV AWD LS/XLS S-AWC,10,467,180,168,267,1710,119,174,38,85,123,99,101,154,154,55/45,2013,suv
MITSUBISHI,OUTLANDER 4DR SUV FWD ES,10,467,180,168,267,1535,119,174,38,85,123,99,101,154,154,55/45,2013,suv
MITSUBISHI,RVR 4 DR SUV ES 2WD/SE 2WD,11,430,177,163,267,1375,108,136,38,87,116,88,75,153,153,59/41,2013,suv
MITSUBISHI,RVR 4 DR SUV SE 4WD/GT 4WD,11,430,177,163,267,1470,108,136,38,87,116,88,75,153,153,59/41,2013,suv
NISSAN,ARMADA 4DR SUV 4WD PLATINUM,04,525,200,200,313,2652,117,217,49,89,129,88,124,172,173,50/50,2013,suv
NISSAN,JUKE 4 DR SUV SV AWD/SL AWD,11,413,177,157,253,1430,110,102,34,84,103,84,75,153,151,60/40,2013,suv
NISSAN,JUKE 4 DR SUV SV FWD/SL FWD,11,413,177,157,253,1323,110,102,34,84,103,84,75,153,153,60/40,2013,suv
NISSAN,MURANO 4 DR SUV S AWD/SV AWD,11,482,188,173,283,1831,115,158,38,86,114,99,100,161,161,58/42,2013,suv
NISSAN,MURANO 4 DR SUV SL AWD/LE AWD,11,482,188,173,283,1891,115,158,38,86,114,99,100,161,161,58/42,2013,suv
NISSAN,PATHFINDER PLATINUM 4DR SUV,13,501,196,177,290,2044,122,191,43,87,114,100,111,167,167,54/46,2013,suv
NISSAN,PATHFINDER S/SL 4 x 2 4DR SUV,13,501,196,177,290,1923,122,191,43,87,114,100,111,167,167,54/46,2013,suv
NISSAN,PATHFINDER S/SV/SL 4 x 4 4DR SUV,13,501,196,177,290,1987,122,191,43,87,114,100,111,167,167,54/46,2013,suv
NISSAN,ROGUE 4DR CUV AWD S/SV/SL,08,465,180,168,269,1574,111,158,39,80,113,98,98,154,155,59/41,2013,suv
NISSAN,ROGUE 4DR CUV FWD S/SV,08,465,180,168,269,1495,111,158,39,80,113,98,98,154,155,59/41,2013,suv
NISSAN,XTERRA 4DR SUV 4WD S/PRO-4X/SV,05,453,185,190,270,1982,118,178,41,83,103,78,105,156,156,56/44,2013,suv
PORSCHE,CAYENNE 4 DR SUV,11,485,194,171,290,2030,139,151,42,87,122,98,98,165,167,53/47,2013,suv
PORSCHE,CAYENNE DIESEL 4 DR SUV,11,485,194,171,290,2080,139,151,42,87,122,98,98,165,167,53/47,2013,suv
PORSCHE,CAYENNE S HYBRID 4 DR SUV,11,485,194,171,290,2240,139,151,42,87,122,98,98,165,167,53/47,2013,suv
PORSCHE,CAYENNE S/GTS 4 DR SUV,11,485,194,171,290,2065,139,151,42,87,122,98,98,165,167,53/47,2013,suv
PORSCHE,CAYENNE TURBO/TURBO S 4 DR SUV,11,485,194,170,290,2215,139,151,42,87,122,98,98,165,167,53/47,2013,suv
SCION,xB 4 DR SUV,11,425,176,159,260,1373,103,151,36,90,123,87,78,153,152,63/37,2013,suv
SUBARU,FORESTER 4DR SUV 2.5X/TOURING/LIMITED,09,456,178,170,262,1500,120,167,44,81,118,95,101,153,153,55/45,2013,suv
SUBARU,FORESTER 4DR SUV 2.5XT,09,456,178,170,262,1570,120,167,44,81,118,95,101,153,153,55/45,2013,suv
SUBARU,IMPREZA WRX STI/SPORT-TECH 4DR SEDAN AWD,08,458,180,147,262,1535,124,43,39,78,106,97,100,153,154,57/43,2013,suv
SUBARU,IMPREZA WRX STI/SPORT-TECH 5DR HATCH AWD,08,441,180,148,262,1530,124,137,38,80,106,96,83,153,154,57/43,2013,suv
SUBARU,IMPREZA WRX/WRX LIMITED 4DR SEDAN AWD,08,458,180,148,262,1455,124,43,39,78,106,97,100,151,150,57/43,2013,suv
SUBARU,IMPREZA WRX/WRX LIMITED 5DR HATCH AWD,08,442,180,148,262,1455,124,137,38,80,106,96,83,153,154,57/43,2013,suv
SUBARU,OUTBACK 4DR WAGON AWD 2.5i (manual),10,480,182,167,274,1554,132,169,37,80,119,97,109,155,155,53/47,2013,suv
SUBARU,OUTBACK 4DR WAGON AWD 2.5i/PZEV/2.5i TOURING/,10,480,182,167,274,1619,132,169,37,80,119,97,109,155,155,53/47,2013,suv
SUBARU,OUTBACK 4DR WAGON AWD 3.6R,10,480,182,167,274,1648,132,169,37,80,119,97,109,155,155,53/47,2013,suv
SUBARU,TRIBECA 4DR SUV AWD BASE/LIMITED/PREMIER,06,482,189,169,275,1914,111,175,40,89,118,102,106,159,157,54/46,2013,suv
SUBARU,XV CROSSTREK TOURING/SPORT PACKAGE/LIMITED PA,13,445,178,162,263,1425,123,140,36,82,118,97,85,153,153,59/41,2013,suv
SUZUKI,GRAND VITARA 4DR SUV AWD URBAN/JX/JLX/JLX-L,09,429,181,169,264,1656,117,158,43,85,117,79,88,154,156,50/50,2013,suv
SUZUKI,SX4 4DR CROSSOVER JA iAWD/JX iAWD/JLX iAWD,07,414,176,161,250,1361,98,126,43,80,100,91,73,150,150,61/39,2013,suv
SUZUKI,SX4 4DR HATCH FWD JA/JX,07,412,173,158,250,1283,98,126,42,78,100,89,73,150,151,61/39,2013,suv
SUZUKI,SX4 4DR SEDAN FWD  JE/JA/SPORT (manual),08,449,173,155,250,1246,99,52,43,80,101,91,110,149,148,61/39,2013,suv
SUZUKI,SX4 4DR SEDAN FWD JA/SPORT (auto),08,451,173,155,250,1296,99,52,43,80,101,91,110,149,148,61/39,2013,suv
TOYOTA,4RUNNER 4DR SUV 4WD LIMITED V6,10,482,193,182,279,2180,133,181,40,93,121,91,112,160,160,54/46,2013,suv
TOYOTA,4RUNNER 4DR SUV 4WD SR5 V6,10,482,193,182,279,2111,133,181,40,93,121,91,112,160,160,54/46,2013,suv
TOYOTA,4RUNNER 4DR SUV 4WD TRAIL EDITION V6,10,482,193,188,279,2155,133,181,40,93,121,91,112,160,160,54/46,2013,suv
TOYOTA,FJ CRUISER 2DR SUV 4WD /OFFROAD/URBAN/TRAIL T,06,450,191,183,269,1963,128,146,38,84,121,86,95,158,157,53/47,2013,suv
TOYOTA,HIGHLANDER 4DR SUV 4WD,08,479,191,176,279,1745,106,188,41,85,121,94,107,163,163,55/45,2013,suv
TOYOTA,HIGHLANDER 4DR SUV 4WD LIMITED,08,479,191,176,279,1960,106,188,41,85,121,94,107,163,163,55/45,2013,suv
TOYOTA,HIGHLANDER 4DR SUV 4WD V6,08,479,191,176,279,1896,106,188,41,85,121,94,107,163,163,55/45,2013,suv
TOYOTA,HIGHLANDER HYBRID 4DR SUV 4WD-i/LIMITED 4WD-i,08,479,191,176,279,2105,106,188,41,85,121,94,107,163,163,55/45,2013,suv
TOYOTA,RAV4 LE AWD 4DR SUV,13,456,185,166,266,1600,121,170,36,89,112,90,100,157,157,58/42,2013,suv
TOYOTA,RAV4 LE FWD 4DR SUV,13,456,185,166,266,1545,121,170,36,89,112,90,100,156,156,58/42,2013,suv
TOYOTA,RAV4 XLE FWD 4DR SUV,13,456,185,171,266,1560,121,170,36,89,112,90,100,157,157,58/42,2013,suv
TOYOTA,RAV4 XLE/LIMITED AWD 4DR SUV,13,456,185,171,266,1615,121,170,36,89,112,90,100,157,157,58/42,2013,suv
TOYOTA,SEQUOIA 4DR SUV 4WD SR5/LIMITED/PLATINUM,08,521,203,190,310,2714,116,223,45,97,134,89,122,171,175,51/49,2013,suv
TOYOTA,VENZA 4DR SUV AWD /V6,09,480,191,161,278,1790,105,169,37,87,117,92,110,163,163,57/43,2013,suv
TOYOTA,VENZA 4DR SUV FWD /V6,09,480,191,161,278,1705,105,169,37,87,117,92,110,163,163,57/43,2013,suv
VOLKSWAGEN,TIGUAN 2.0 4MOTION 4DR AWD SUV,12,443,181,168,260,1629,114,146,42,81,116,93,90,157,157,57/43,2013,suv
VOLKSWAGEN,TIGUAN 2.0 FWD 4DR FWD SUV,12,443,181,168,260,1539,114,146,42,81,116,93,90,157,157,57/43,2013,suv
VOLKSWAGEN,TOUAREG 3.0L TDI 4MOTION 4 DR SUV AWD,11,480,194,173,289,2256,139,157,38,87,122,92,98,164,164,53/47,2013,suv
VOLKSWAGEN,TOUAREG 3.6L V-6 4 DR SUV AWD,11,480,194,173,289,2137,139,157,38,87,122,92,98,164,164,53/47,2013,suv
VOLVO,XC60 4DR 3.2 FWD/PREMIER/PLATINUM FWD SUV,09,463,189,171,277,1791,110,165,37,86,106,91,93,163,157,58/42,2013,suv
VOLVO,XC60 4DR T6 AWD/PREMIER/PLATINUM/R-DESIGN AWD,09,463,189,171,277,1928,110,165,37,86,106,91,93,163,157,58/42,2013,suv
VOLVO,XC70 4DR WAGON AWD 3.2/T6/PREMIER/PLATINUM,08,484,187,160,282,1881,120,193,37,81,114,98,104,161,158,58/42,2013,suv
VOLVO,XC90 4DR SUV AWD 3.2/R-DESIGN/PREMIER/PLATINU,02,480,190,178,286,2160,111,188,46,86,125,90,104,163,162,53/47,2013,suv
ACURA,ILX 4DR SEDAN/HYBRID,12,454,180,141,267,1356,121,51,30,79,114,96,91,150,152,60/40,2014,suv
ACURA,MDX 4DR SUV AWD/TECH/ELITE,14,492,196,171,282,1970,118,186,40,89,120,98,111,169,168,58/42,2014,suv
ACURA,RDX 4DR SUV AWD/TECH PACKAGE,12,466,187,169,268,1756,129,158,36,86,123,99,99,160,161,59/41,2014,suv
ACURA,RLX 4DR SEDAN,13,499,190,146,285,1788,133,56,37,80,113,100,114,163,163,61/39,2014,suv
ACURA,RLX 4DR SEDAN - SPORT HYBRID,13,499,190,146,285,1956,133,56,37,80,113,100,114,163,163,57/43,2014,suv
AUDI,A4 ALLROAD 2.0 TFSI QUATTRO,13,472,184,147,281,1765,136,152,33,80,108,88,103,158,157,53/47,2014,suv
AUDI,Q5 5DR SUV 2.0 TFSI QUATTRO,09,463,190,166,281,1850,126,156,40,86,116,91,93,160,160,53/47,2014,suv
AUDI,Q5 5DR SUV 3.0 TFSI QUATTRO,09,463,190,166,281,1975,126,156,40,86,116,91,93,160,160,53/47,2014,suv
AUDI,Q5 5DR SUV HYBRID QUATTRO/TDI QUATTRO,09,463,190,166,281,2010,126,156,40,86,116,91,93,160,160,53/47,2014,suv
AUDI,Q7 4DR SUV 3.0 TFSI PROGRESSIV/TECHNIK,07,509,198,174,300,2355,124,186,39,88,106,97,112,163,165,50/50,2014,suv
AUDI,Q7 4DR SUV 3.0 TFSI QUATTRO SPORT,07,509,198,174,300,2455,124,186,39,88,106,97,112,163,165,50/50,2014,suv
AUDI,Q7 4DR SUV TDI 3.0 QUATTRO PREMIUM/PREMIUM PL,07,509,198,174,300,2525,124,186,39,88,106,97,112,163,165,50/50,2014,suv
AUDI,SQ5 5DR SUV 3.0 TFSI QUATTRO,09,463,190,166,281,2000,126,156,40,86,116,91,93,160,160,53/47,2014,suv
BMW,X1 xDRIVE28i 4DR SUV,11,445,180,155,276,1690,137,140,38,81,112,79,90,150,153,51/49,2014,suv
BMW,X1 xDRIVE35i 4DR SUV,11,445,180,155,276,1765,137,140,38,81,112,79,90,150,153,52/48,2014,suv
BMW,X3 xDRIVE28i 4 DR SUV,11,465,188,168,281,1845,138,158,44,85,114,85,97,162,163,50/50,2014,suv
BMW,X3 xDRIVE35i 4 DR SUV,11,465,188,168,281,1915,138,158,44,85,114,85,97,162,163,50/50,2014,suv
BMW,X5 xDRIVE35d 4DR SUV,14,489,194,176,293,2173,140,179,44,91,113,89,107,164,165,50/50,2014,suv
BMW,X5 xDRIVE35i 4DR SUV,14,489,194,176,293,2236,140,179,44,91,113,89,107,164,165,50/50,2014,suv
BMW,X5 xDRIVE50i 4DR SUV,14,489,194,176,293,2336,140,179,44,91,113,89,107,164,165,50/50,2014,suv
BMW,X6 xDRIVE 35i 4DR SUV,08,489,198,170,293,2170,128,137,40,91,115,86,110,165,164,50/50,2014,suv
BMW,X6 xDRIVE 50i 4DR SUV,08,489,198,170,293,2370,128,137,40,91,115,86,110,165,164,50/50,2014,suv
BMW,X6M 4DR SUV AWD,08,489,198,170,293,2415,128,137,40,91,115,86,110,165,164,50/50,2014,suv
BUICK,ENCLAVE 4DR SUV AWD BASE/LEATHER/PREMIUM,13,513,201,185,302,2241,108,205,41,88,105,100,112,171,170,55/45,2014,suv
BUICK,ENCLAVE 4DR SUV FWD BASE/LEATHER/PREMIUM,13,513,201,185,302,2152,108,205,41,88,105,100,112,171,170,55/45,2014,suv
BUICK,ENCORE 4DR SUV AWD,12,427,177,165,256,1501,111,138,39,90,102,94,77,154,154,60/40,2014,suv
BUICK,ENCORE 4DR SUV FWD,12,427,177,165,256,1447,111,138,39,90,102,94,77,154,154,60/40,2014,suv
CADILLAC,ESCALADE 4DR SUV AWD,08,514,200,189,295,2581,132,199,46,94,135,99,120,174,171,52/48,2014,suv
CADILLAC,ESCALADE ESV 4DR SUV AWD,07,566,201,189,330,2713,132,251,46,94,135,99,137,174,171,52/48,2014,suv
CADILLAC,SRX 4DR CUV BASE/LUXURY FWD,09,483,191,167,282,1940,119,164,39,90,118,104,99,163,161,59/41,2014,suv
CADILLAC,SRX 4DR CUV LUXURY/PERFORMANCE/PREMIUM AWD,09,483,191,167,282,2015,119,164,39,90,118,104,99,163,161,57/43,2014,suv
CADILLAC,XTS 4DR SEDAN LUXURY/PREMIUM/PLATINUM AWD,12,513,185,148,284,1912,131,57,35,87,112,103,126,158,160,59/41,2014,suv
CADILLAC,XTS 4DR SEDAN STANDARD/LUXURY/PREMIUM/PLATINU,12,513,185,148,284,1817,131,57,35,87,112,103,126,158,160,59/41,2014,suv
CHEVROLET,EQUINOX 4DR SUV 2.4L AWD LS/LT/LTZ,09,479,184,170,286,1782,116,169,37,88,107,96,97,159,157,58/42,2014,suv
CHEVROLET,EQUINOX 4DR SUV 2.4L FWD LS/LT/LTZ,09,479,184,170,286,1706,116,169,37,88,107,96,97,159,157,58/42,2014,suv
CHEVROLET,EQUINOX 4DR SUV 3.6L AWD LS/LT/LTZ,09,479,184,170,286,1881,116,169,37,88,107,96,97,159,157,58/42,2014,suv
CHEVROLET,EQUINOX 4DR SUV 3.6L FWD LS/LT/LTZ,09,479,184,170,286,1778,116,169,37,88,107,96,97,159,157,58/42,2014,suv
CHEVROLET,SUBURBAN 1500 4DR SUV 4WD,07,565,201,195,330,2640,132,251,46,95,115,100,135,175,171,51/49,2014,suv
CHEVROLET,SUBURBAN 1500 4DR SUV RWD,07,565,201,195,330,2579,132,251,46,95,115,100,135,175,171,51/49,2014,suv
CHEVROLET,TAHOE 4DR SUV 4WD LS/LT/LTZ,06,513,197,196,295,2583,132,199,46,87,133,100,118,173,169,51/49,2014,suv
CHEVROLET,TAHOE 4DR SUV RWD LS/LT,06,513,197,196,295,2480,132,199,46,87,133,100,118,173,169,51/49,2014,suv
CHEVROLET,TRAVERSE LS/LT/LTZ AWD 4DR SUV,13,517,199,178,302,2197,118,210,39,91,118,102,113,171,170,55/45,2014,suv
CHEVROLET,TRAVERSE LS/LT/LTZ FWD 4DR SUV,13,517,199,178,302,2107,118,210,39,91,118,102,113,171,170,55/45,2014,suv
CHEVROLET,TRAX 4 LS/LT/LTZ DR SUV,13,426,178,167,256,1382,109,140,36,92,105,94,76,154,154,60/40,2014,suv
CHEVROLET,TRAX LT/LTZ AWD 4 DR SUV,13,426,178,167,256,1476,109,140,36,92,105,94,76,154,154,60/40,2014,suv
CHRYSLER,200 4DR SEDAN LX/TOURING/LIMITED,11,487,184,139,277,1544,131,60,36,80,106,105,104,157,159,60/40,2014,suv
CHRYSLER,200 CONVERTIBLE LX,11,495,184,147,277,1768,132,93,N/A,85,108,105,113,157,159,62/38,2014,suv
CHRYSLER,300 4DR SEDAN 300 S/300C/300C LUXURY AWD,11,505,191,149,305,2047,139,63,34,89,118,92,108,163,162,54/46,2014,suv
CHRYSLER,300 4DR SEDAN 300C/300C LUXURY RWD,11,505,191,149,305,1937,139,63,34,89,118,92,108,163,162,54/46,2014,suv
DODGE,DURANGO 4DR SUV AWD V6 SXT/LIMITED/CITADEL,11,508,193,180,304,2262,131,218,40,96,125,86,118,162,163,56/44,2014,suv
DODGE,DURANGO 4DR SUV AWD V8 R/T/LIMITED/CITADEL,11,508,193,180,304,2418,131,218,40,96,125,86,118,162,163,56/44,2014,suv
DODGE,JOURNEY 4DR SUV AWD R/T/R/T RALLYE,08,489,183,170,289,1926,112,184,41,87,122,100,100,157,158,56/44,2014,suv
DODGE,JOURNEY 4DR SUV FWD CANADA VALUE PACKAGE/SE P,08,489,183,170,289,1735,112,184,41,87,122,100,100,157,158,56/44,2014,suv
DODGE,JOURNEY 4DR SUV FWD LIMITED,08,489,183,170,289,1834,112,184,41,87,122,100,100,157,158,56/44,2014,suv
FORD,EDGE 4DR SUV AWD SEL/LIMITED/SPORT,10,468,193,170,282,1993,115,157,37,83,126,92,94,166,166,57/43,2014,suv
FORD,EDGE 4DR SUV FWD SE/SEL/LIMITED,10,468,193,170,282,1852,115,157,37,83,126,92,94,166,166,58/42,2014,suv
FORD,EXPEDITION 4WD SUV XLT/LIMITED,07,523,200,196,302,2633,135,213,51,82,96,100,121,169,168,50/50,2014,suv
FORD,EXPEDITION MAX 4WD SUV LIMITED,07,562,200,197,333,2792,135,252,51,82,96,100,129,169,168,50/50,2014,suv
FORD,EXPLORER 4DR SUV AWD BASE/XLT/LIMITED/SPORT,11,501,200,179,286,2146,118,197,40,95,127,96,117,170,170,54/46,2014,suv
FORD,EXPLORER 4DR SUV FWD BASE/XLT,11,501,200,179,286,2067,118,197,40,95,127,96,117,170,170,54/46,2014,suv
FORD,FLEX 5DR CUV AWD SEL/LIMITED,08,513,193,172,300,2195,130,220,42,96,126,97,114,167,167,54/46,2014,suv
FORD,FLEX 5DR CUV FWD SE/SEL/LIMITED,08,513,193,172,300,2027,130,220,42,96,126,97,114,167,167,54/46,2014,suv
FORD,POLICE INTERCEPTOR UTILITY,11,501,200,179,286,2173,118,197,40,95,127,96,117,170,170,N/A,2014,suv
FORD,TAURUS SE/SEL 4DR SEDAN FWD,10,516,194,154,287,1822,139,70,32,85,119,103,126,168,168,60/40,2014,suv
FORD,TAURUS SEL/LIMITED/SHO 4DR SEDAN AWD,10,516,194,154,287,1918,139,70,32,85,119,103,126,168,168,60/40,2014,suv
GMC,ACADIA 4DR SUV AWD SLE/SLT/DENALI,13,511,200,185,302,2219,106,207,41,89,114,98,111,171,170,55/45,2014,suv
GMC,ACADIA 4DR SUV FWD SLE/SLT,13,511,200,185,302,2130,106,207,41,89,114,98,111,171,170,55/45,2014,suv
GMC,TERRAIN SLE/SLT/DENALI 4DR SUV AWD,10,471,185,169,286,1823,123,172,35,89,108,90,95,158,157,56/44,2014,suv
GMC,TERRAIN SLE/SLT/DENALI 4DR SUV FWD,10,471,185,169,286,1748,123,172,35,89,108,90,95,158,157,57/43,2014,suv
GMC,YUKON 4DR SUV 4WD SLE/SLT/DENALI,07,513,201,196,295,2583,132,199,46,95,134,100,120,173,171,52/48,2014,suv
GMC,YUKON 4DR SUV RWD SLE/SLT,07,513,201,195,295,2480,132,199,46,95,134,100,120,173,171,52/48,2014,suv
GMC,YUKON-XL 4DR SUV 4WD SLE/SLT/DENALI,07,565,201,196,330,2675,132,251,46,95,135,100,134,173,171,50/50,2014,suv
GMC,YUKON-XL 4DR SUV RWD SLE/SLT,07,565,201,195,330,2575,132,251,46,95,135,100,134,173,171,50/50,2014,suv
HONDA,ACCORD LX/SPORT/EX-L/TOURING 4DR SEDAN,13,486,185,147,278,1496,129,54,35,80,114,96,112,158,158,61/39,2014,suv
HONDA,CIVIC 2DR COUPE LX/EX/EX-L NAVI,14,452,175,140,262,1304,110,56,29,79,113,96,94,150,152,61/39,2014,suv
HONDA,CIVIC LX/EX 4DR SEDAN,13,456,175,144,267,1284,109,51,33,80,116,93,96,150,152,61/39,2014,suv
HONDA,CR-V 4DR SUV AWD LX/EX/EX-L/TOURING,12,453,182,164,262,1583,106,162,40,85,109,92,100,156,156,58/42,2014,suv
HONDA,CR-V 4DR SUV FWD LX/EX,12,453,182,164,262,1526,106,162,40,85,109,92,100,156,156,58/42,2014,suv
HONDA,FIT 4DR HATCH FWD DX/LX/SPORT,09,411,170,152,250,1163,87,138,43,81,109,92,70,150,147,62/38,2014,suv
HONDA,PILOT 4DR SUV AWD LX/EX/EX-L/TOURING,09,485,199,185,278,2068,109,205,44,87,132,95,113,170,170,55/45,2014,suv
HONDA,PILOT 4DR SUV FWD LX,09,485,199,185,278,1956,109,205,44,87,132,95,113,170,170,55/45,2014,suv
HYUNDAI,ACCENT 4DR HATCHBACK GL/GLS (auto),11,412,170,145,257,1195,104,130,37,79,105,82,73,149,149,62/38,2014,suv
HYUNDAI,ACCENT 4DR HATCHBACK L/GL/GLS (manual),11,412,170,145,257,1154,104,130,37,79,105,82,73,149,149,62/38,2014,suv
HYUNDAI,ACCENT 4DR SEDAN GL/GLS (auto),11,437,172,145,257,1180,103,50,36,79,106,82,97,147,149,62/38,2014,suv
HYUNDAI,ELANTRA 4DR SEDAN L/GL/GLS/LIMITED,14,455,178,145,270,1305,104,50,33,80,114,87,99,156,158,62/38,2014,suv
HYUNDAI,ELANTRA COUPE 2DR GLS/SE,12,454,178,145,270,1262,104,49,32,80,114,86,98,155,156,61/39,2014,suv
HYUNDAI,ELANTRA GT 5DR GL/GLS/SE,12,429,178,145,264,1295,105,131,36,81,108,88,77,155,156,61/39,2014,suv
HYUNDAI,SANTA FE SPORT AWD 2.4L PREMIUM/2.4L LUXURY/2,13,469,188,169,270,1752,121,167,37,94,116,93,106,163,164,56/44,2014,suv
HYUNDAI,SANTA FE SPORT FWD 2.4L/2.4L PREMIUM/2.0T,13,469,188,169,270,1690,121,167,37,94,116,93,106,163,164,56/44,2014,suv
HYUNDAI,SANTA FE XL  FWD 4DR SUV,13,490,189,170,280,1790,124,191,36,93,116,95,115,163,164,56/44,2014,suv
HYUNDAI,SANTA FE XL PREMIUM/LUXURY/LIMITED AWD 4DR SU,13,490,189,170,280,1968,124,191,36,93,116,95,115,163,164,56/44,2014,suv
HYUNDAI,SONATA 4DR SEDAN GL/GLS/SE/LIMITED,10,482,183,147,280,1475,126,60,32,84,113,94,108,160,160,61/39,2014,suv
HYUNDAI,TUCSON 4DR SUV AWD GL,10,440,182,166,264,1529,109,146,34,89,116,88,88,158,158,59/41,2014,suv
HYUNDAI,TUCSON 4DR SUV AWD GLS/LIMITED,10,440,182,166,264,1582,109,146,34,89,116,88,88,158,158,59/41,2014,suv
HYUNDAI,TUCSON 4DR SUV FWD GL (manual),10,440,182,166,264,1440,109,146,34,89,116,88,88,158,158,59/41,2014,suv
HYUNDAI,TUCSON 4DR SUV FWD GLS (auto),10,440,182,166,264,1505,109,146,34,89,116,88,88,158,158,59/41,2014,suv
INFINITI,Q50 3.7 PREMIUM/Q50S 3.7 AWD 4DR SEDAN,13,481,181,146,285,1746,140,57,34,80,106,86,110,154,159,57/43,2014,suv
INFINITI,Q50 3.7/Q50S 3.7 RWD 4DR SEDAN,13,481,181,146,285,1667,140,57,34,80,106,86,110,154,159,55/45,2014,suv
INFINITI,Q50 HYBRID AWD PREMIUM 4DR SEDAN,13,481,181,146,285,1853,140,57,34,80,106,86,110,154,159,55/45,2014,suv
INFINITI,Q50 HYBRID PREMIUM 4DR SEDAN,13,481,181,146,285,1775,140,57,34,80,106,86,110,154,159,53/47,2014,suv
INFINITI,Q70 3.7 AWD PREMIUM/SPORT 4DR SEDAN,11,495,185,150,290,1827,140,55,37,82,116,90,115,158,157,55/45,2014,suv
INFINITI,Q70 5.6 AWD PREMIUM/SPORT 4DR SEDAN,11,495,185,150,290,1881,140,55,37,82,116,90,115,158,157,57/43,2014,suv
INFINITI,QX50 AWD JOURNEY 4DR CUV,08,463,180,159,280,1822,128,137,39,85,105,88,96,153,153,54/46,2014,suv
INFINITI,QX60 3.5 4DR SUV FWD,12,499,196,174,290,1960,122,189,42,87,123,100,109,168,167,55/45,2014,suv
INFINITI,QX60 3.5 AWD 4DR SUV AWD,12,499,196,174,290,2024,122,189,42,87,123,100,109,168,167,55/45,2014,suv
INFINITI,QX60 HYBRID AWD PREMIUM 4DR SUV,12,499,196,174,290,2005,122,189,42,87,123,100,109,168,167,55/45,2014,suv
INFINITI,QX70 AWD V6 PREMIUM 4DR SUV,09,486,193,168,289,1960,137,153,38,89,112,93,105,164,164,53/47,2014,suv
INFINITI,QX70 AWD V8 PREMIUM 4DR SUV,09,486,193,168,289,2069,137,153,38,89,112,93,105,164,164,53/47,2014,suv
INFINITI,QX80 AWD 7 PASSENGER 4 DR SUV AWD,11,529,203,193,308,2555,140,217,43,92,133,94,126,172,174,51/49,2014,suv
INFINITI,QX80 AWD 8 PASSENGER 4 DR SUV AWD,11,529,203,193,308,2666,140,217,43,92,133,94,126,172,174,52/48,2014,suv
JEEP,CHEROKEE SPORT/NORTH/LIMITED FWD,14,462,186,169,270,1712,127,161,40,83,122,100,93,157,157,57/43,2014,suv
JEEP,CHEROKEE SPORT/NORTH/TRAILHAWK/LIMITED AWD,14,462,186,169,270,1862,127,161,40,83,122,100,93,157,157,57/43,2014,suv
JEEP,COMPASS 4DR SUV AWD SPORT/NORTH/LIMITED,07,441,181,163,264,1517,105,151,40,83,102,89,90,152,150,56/44,2014,suv
JEEP,COMPASS 4DR SUV FWD SPORT/NORTH/LIMITED,07,441,181,163,264,1448,105,151,40,83,102,89,90,152,150,56/44,2014,suv
JEEP,GRAND CHEROKEE 4 DR SUV LAREDO 4X4,13,482,194,176,292,2121,133,169,40,91,127,88,102,162,163,51/49,2014,suv
JEEP,GRAND CHEROKEE 4 DR SUV LIMITED 4X4,13,482,194,176,292,2211,133,169,40,91,127,88,102,162,163,53/47,2014,suv
JEEP,GRAND CHEROKEE 4 DR SUV OVERLAND/SUMMIT 4X4,13,482,194,176,292,2387,133,169,40,91,127,88,102,162,163,53/47,2014,suv
JEEP,GRAND CHEROKEE SRT 4 DR SUV,13,486,196,176,292,2336,134,169,40,94,126,90,106,162,163,53/47,2014,suv
JEEP,PATRIOT 4DR SUV AWD SPORT/NORTH/LIMITED,07,441,176,164,264,1511,106,172,38,86,113,88,89,151,150,56/44,2014,suv
JEEP,PATRIOT 4DR SUV FWD SPORT/NORTH/LIMITED,07,441,176,164,264,1428,106,172,38,86,113,88,89,151,150,56/44,2014,suv
JEEP,WRANGLER 2DR SUV 4WD RUBICON,08,388,187,184,242,1874,150,117,41,78,142,68,78,159,159,50/50,2014,suv
JEEP,WRANGLER 2DR SUV 4WD SAHARA,08,388,187,184,242,1839,150,117,41,78,142,68,78,159,159,50/50,2014,suv
JEEP,WRANGLER 2DR SUV 4WD SPORT/SPORT S,08,388,187,184,242,1759,150,117,41,78,142,68,78,159,159,50/50,2014,suv
JEEP,WRANGLER UNLIMITED 4DR SUV 4WD RUBICON,07,440,188,180,295,2051,150,171,40,79,144,68,78,156,157,50/50,2014,suv
JEEP,WRANGLER UNLIMITED 4DR SUV 4WD SAHARA,07,440,188,180,295,1994,150,171,40,79,144,68,78,156,157,50/50,2014,suv
JEEP,WRANGLER UNLIMITED 4DR SUV 4WD SPORT S,07,440,188,180,295,1940,150,171,40,79,144,68,78,156,157,50/50,2014,suv
KIA,FORTE 4DR SEDAN LX,14,456,178,145,270,1288,107,51,35,79,111,88,98,156,157,62/38,2014,suv
KIA,OPTIMA 4DR SEDAN LX/EX/SX,11,484,183,145,280,1484,133,51,33,84,113,97,108,159,160,60/40,2014,suv
